"","MONTH","WKDY_IM","HOUR_IM","REL_ROAD","LGTCON_IM","WEATHR_IM","VTRAFWAY","VSURCOND","VTRAFCON","SPEEDREL","PCRASH1_IM","PBSEX","PBCWALK","PBSWALK","PEDPOS","MOTMAN","PEDCGP","MDRDSTRD","DRIMPAIR","MVISOBSC","MTM_CRSH","NMIMPAIR","MPR_ACT","INJ_SEV","PBAGE","BDYcats","SPcats","LIMcats"
"2378","spring","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","9","male","0","0","crossWalk","straight","750","yes","no","no","0","notImpair","3","TRUE","75plus","auto","unk","unk"
"2379","spring","wkday","aftern","offRoad","day","cloud","unk","dry","none","no","9","male","0","0","shoulder","unk","200","no","no","no","12","notImpair","3","FALSE","46_60","auto","unk","unk"
"2380","spring","wkday","aftern","offRoad","day","cloud","unk","dry","none","no","9","male","0","0","shoulder","unk","200","no","no","no","2","notImpair","3","FALSE","46_60","auto","unk","unk"
"2381","spring","wkday","nightEarly","onRoad","dawnDusk","cloud","unk","dry","none","no","1","male","0","0","lane","unk","750","yes","no","no","2","notImpair","3","TRUE","61_75","auto","unk","unk"
"2382","spring","wkday","nightEarly","onRoad","dawnDusk","cloud","unk","dry","none","no","1","male","0","0","lane","unk","750","yes","no","no","12","notImpair","3","TRUE","61_75","auto","unk","unk"
"2383","spring","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","unk","11","male","0","0","crossWalk","left","790","yes","no","yes","0","notImpair","3","FALSE","16_30","auto","unk","unk"
"2384","spring","wkday","morn","onRoad","day","clear","unk","dry","none","unk","1","female","0","0","lane","unk","750","yes","no","yes","0","notImpair","3","FALSE","16_30","utility","unk","unk"
"2386","spring","wkday","nightLate","onRoad","darkUnkLgt","clear","unk","dry","lightSignal","no","1","male","0","0","crossWalk","straight","750","no","no","no","0","tempImpair","3","FALSE","16_30","auto","unk","unk"
"2389","summ","wkday","nightLate","onRoad","darkUnkLgt","clear","unk","dry","lightSignal","unk","1","male","0","0","lane","straight","740","yes","no","yes","11","notImpair","3","FALSE","31_45","auto","unk","unk"
"2390","summ","wkday","nightLate","onRoad","darkUnkLgt","clear","unk","dry","lightSignal","unk","1","male","0","0","lane","straight","740","yes","no","yes","12","notImpair","3","FALSE","31_45","auto","unk","unk"
"2391","summ","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","unk","1","male","0","0","crossWalk","straight","990","yes","no","yes","0","notImpair","3","FALSE","0_15","auto","unk","unk"
"2393","summ","fri","nightEarly","onRoad","day","rain","unk","wet","lightSignal","no","1","male","0","0","unk","straight","740","no","no","no","2","notImpair","3","FALSE","16_30","auto","unk","unk"
"2394","summ","fri","nightEarly","onRoad","day","rain","unk","wet","lightSignal","no","1","male","0","0","unk","straight","740","no","no","no","3","notImpair","3","FALSE","16_30","auto","unk","unk"
"2395","summ","fri","nightEarly","onRoad","day","rain","unk","wet","lightSignal","no","1","male","0","0","unk","straight","740","no","no","no","11","notImpair","3","FALSE","16_30","auto","unk","unk"
"2396","summ","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","1","male","0","0","lane","straight","750","no","no","no","3","notImpair","3","FALSE","31_45","auto","unk","unk"
"2397","summ","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","1","male","0","0","lane","straight","750","no","no","no","12","notImpair","3","FALSE","31_45","auto","unk","unk"
"2398","summ","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","1","male","0","0","lane","straight","750","no","no","no","2","notImpair","3","FALSE","31_45","auto","unk","unk"
"2399","summ","sat","nightEarly","onRoad","darkLgt","clear","unk","wet","lightSignal","no","unk","male","0","0","unk","unk","990","yes","no","yes","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"2403","fall","sun","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","FALSE","16_30","auto","unk","30"
"2404","fall","sun","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","2","notImpair","3","FALSE","16_30","auto","unk","30"
"2406","spring","sat","aftern","onRoad","day","clear","unk","dry","lightSignal","no","10","female","0","0","crossWalk","right","790","no","no","yes","0","notImpair","3","FALSE","75plus","auto","unk","unk"
"2410","spring","wkday","nightEarly","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","TRUE","0_15","auto","unk","unk"
"2411","spring","wkday","nightEarly","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","TRUE","0_15","auto","unk","unk"
"2417","summ","wkday","nightEarly","onRoad","day","clear","unk","dry","physSign","no","11","male","0","0","inters","left","310","no","no","no","4","notImpair","8","FALSE","31_45","vanLight","unk","unk"
"2418","summ","wkday","aftern","offRoad","day","clear","unk","dry","none","no","1","female","0","0","shoulder","unk","990","yes","no","no","0","notImpair","9","FALSE","16_30","auto","unk","unk"
"2419","summ","fri","nightLate","onRoad","darkUnkLgt","clear","unk","dry","none","no","9","female","0","0","lane","unk","200","no","no","yes","12","notImpair","3","FALSE","61_75","auto","unk","unk"
"2420","summ","fri","nightLate","onRoad","darkUnkLgt","clear","unk","dry","none","no","9","female","0","0","lane","unk","200","no","no","yes","2","notImpair","3","FALSE","61_75","auto","unk","unk"
"2421","summ","wkday","morn","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","4","notImpair","8","FALSE","46_60","auto","unk","unk"
"2422","summ","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","inters","straight","750","no","no","no","2","notImpair","3","TRUE","46_60","lightTruck","unk","45"
"2424","fall","sun","nightEarly","offRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","female","0","0","shoulder","unk","400","no","no","no","0","notImpair","5","FALSE","16_30","auto","unk","55"
"2426","summ","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","0","notImpair","12","TRUE","46_60","auto","unk","45"
"2428","fall","fri","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","350","yes","no","yes","1","notImpair","3","FALSE","0_15","utility","0_5","25"
"2429","spring","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","male","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","31_45","auto","unk","unk"
"2430","spring","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","0_15","auto","unk","unk"
"2431","spring","wkday","morn","onRoad","day","clear","unk","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","31_45","bus","unk","unk"
"2432","spring","wkday","morn","onRoad","day","cloud","oneWay","dry","none","no","1","female","1","1","crossWalk","unk","750","no","no","no","0","notImpair","3","FALSE","31_45","auto","unk","unk"
"2434","spring","wkday","nightEarly","onRoad","darkNotLgt","clear","unk","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","TRUE","31_45","auto","unk","unk"
"2435","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","4","notImpair","99","FALSE","61_75","auto","unk","unk"
"2436","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","female","0","0","crossWalk","unk","790","no","no","no","0","notImpair","3","FALSE","61_75","auto","unk","unk"
"2437","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","0","0","crossWalk","unk","790","no","no","no","0","notImpair","3","FALSE","75plus","auto","unk","unk"
"2438","fall","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","10","male","1","0","lane","right","790","no","no","yes","0","notImpair","3","FALSE","46_60","auto","unk","25"
"2439","wint","wkday","morn","onRoad","darkLgt","clear","twoWayNoDivide","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","no","2","notImpair","3","TRUE","46_60","auto","unk","unk"
"2440","spring","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","none","no","1","male","0","0","unk","unk","990","yes","no","yes","0","notImpair","99","FALSE","31_45","auto","unk","unk"
"2441","spring","fri","aftern","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","0","notImpair","3","FALSE","0_15","utility","unk","unk"
"2443","fall","wkday","nightLate","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","19","notImpair","8","TRUE","31_45","auto","unk","35"
"2444","fall","wkday","nightLate","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","4","notImpair","8","TRUE","31_45","auto","unk","35"
"2445","spring","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","10","male","0","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","75plus","lightTruck","unk","unk"
"2446","spring","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","10","female","0","0","crossWalk","right","790","no","no","no","0","notImpair","3","TRUE","75plus","lightTruck","unk","unk"
"2450","spring","wkday","nightEarly","onRoad","day","clear","twoWayNoDivide","dry","none","unk","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","0_15","auto","unk","25"
"2451","spring","wkday","morn","onRoad","day","clear","unk","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","yes","no","yes","0","notImpair","3","FALSE","31_45","lightTruck","unk","unk"
"2452","spring","wkday","aftern","onRoad","day","clear","unk","dry","none","no","unk","female","1","0","crossWalk","unk","790","yes","no","yes","0","notImpair","3","FALSE","61_75","auto","unk","unk"
"2453","wint","sat","nightLate","onRoad","darkNotLgt","snow","unk","wetOther","none","no","1","male","0","0","lane","unk","400","no","no","no","0","notImpair","16","TRUE","16_30","auto","unk","unk"
"2454","wint","sat","nightLate","onRoad","darkNotLgt","snow","unk","wetOther","none","no","1","male","0","0","lane","unk","400","no","no","no","19","notImpair","16","TRUE","16_30","auto","unk","unk"
"2455","fall","sat","nightLate","onRoad","darkLgt","clear","unk","dry","lightSignal","unk","1","male","0","0","crossWalk","unk","990","yes","no","yes","0","notImpair","3","FALSE","31_45","lightTruck","unk","unk"
"2456","fall","wkday","morn","onRoad","day","rain","nonTraffic","unk","lightSignal","no","13","male","1","0","crossWalk","unk","200","no","no","no","0","notImpair","3","FALSE","31_45","auto","25_30","none"
"2460","fall","sun","morn","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","1","lane","unk","750","no","no","no","2","notImpair","3","TRUE","75plus","auto","25_30","40"
"2461","fall","sun","morn","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","1","lane","unk","750","no","no","no","12","notImpair","3","TRUE","75plus","auto","25_30","40"
"2462","spring","wkday","aftern","onRoad","day","clear","unk","dry","none","no","8","male","0","0","lane","unk","990","yes","no","no","0","tempImpair","14","FALSE","46_60","heavyTruck","unk","unk"
"2466","fall","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","no","3","physImpair","3","FALSE","0_15","auto","0_5","25"
"2467","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","TRUE","31_45","auto","10_15","40"
"2468","summ","sun","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","unk","unk","990","no","no","no","0","notImpair","12","FALSE","31_45","auto","unk","60"
"2469","summ","sun","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","unk","unk","990","no","no","no","0","notImpair","9","FALSE","31_45","auto","unk","60"
"2471","summ","sat","nightEarly","onRoad","darkLgt","rain","oneWay","wet","none","no","1","male","0","0","lane","unk","750","no","no","no","12","physImpair","3","TRUE","61_75","lightTruck","20_25","25"
"2474","summ","sun","nightEarly","onRoad","darkLgt","clear","ramp","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","4","tempImpair","8","FALSE","46_60","auto","unk","30"
"2477","wint","wkday","aftern","offRoad","day","clear","twoWayDivide","dry","none","yes","1","male","0","0","shoulder","unk","350","no","no","no","0","notImpair","11","FALSE","61_75","auto","35_40","35"
"2478","wint","sat","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","10","male","1","0","crossWalk","right","790","no","no","no","3","notImpair","3","FALSE","16_30","utility","5_10","35"
"2479","wint","wkday","aftern","onRoad","dawnDusk","cloud","twoWayNoDivide","dry","physSign","no","1","female","0","0","lane","straight","990","yes","no","yes","0","notImpair","3","FALSE","unk","auto","unk","unk"
"2480","wint","sat","nightLate","onRoad","darkLgt","clear","oneWay","dry","none","no","1","male","0","0","lane","straight","990","no","no","no","0","tempImpair","99","FALSE","31_45","auto","0_5","25"
"2481","wint","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","11","male","0","0","inters","left","790","no","no","no","2","notImpair","3","FALSE","46_60","auto","5_10","25"
"2482","spring","fri","aftern","onRoad","day","rain","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","990","no","no","no","0","notImpair","3","FALSE","0_15","auto","unk","35"
"2483","wint","sun","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","yes","14","male","0","0","lane","unk","990","yes","no","no","0","notImpair","14","FALSE","31_45","vanLight","30_35","25"
"2484","spring","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","inters","straight","750","no","no","yes","0","physImpair","3","FALSE","46_60","auto","20_25","25"
"2487","spring","fri","nightLate","onRoad","darkLgt","cloud","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","yes","no","yes","0","notImpair","14","FALSE","16_30","auto","unk","unk"
"2489","spring","wkday","morn","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","yes","no","no","0","notImpair","3","FALSE","16_30","auto","0_5","25"
